15.322580645161288,74.45887445887448
18.749999999999996,73.10606060606062
22.983870967741932,70.94155844155846
17.137096774193548,65.53030303030305
19.35483870967742,63.36580086580088
17.741935483870964,60.66017316017317
21.370967741935484,57.95454545454547
27.21774193548387,43.34415584415585
26.209677419354836,48.4848484848485
18.346774193548388,38.47402597402598
25.403225806451612,37.3917748917749
28.629032258064516,30.086580086580096
34.4758064516129,28.733766233766243
35.08064516129032,41.17965367965368
40.12096774193549,45.50865800865802
39.91935483870968,38.744588744588754
38.508064516129025,34.41558441558442
42.338709677419345,32.792207792207805
35.28225806451613,50.91991341991343
37.096774193548384,47.94372294372296
38.508064516129025,58.495670995671006
33.064516129032256,61.20129870129871
31.85483870967742,69.85930735930737
32.258064516129025,76.08225108225109
37.70161290322581,76.08225108225109
37.5,66.07142857142858
92.13709677419355,74.72943722943724
93.54838709677419,69.31818181818183
88.70967741935483,67.96536796536797
92.94354838709677,56.06060606060606
89.51612903225806,54.70779220779221
91.33064516129032,48.4848484848485
92.13709677419355,43.88528138528139
92.54032258064515,30.086580086580096
93.14516129032258,23.051948051948056
85.88709677419355,26.02813852813853
87.70161290322581,21.699134199134203
90.12096774193549,17.911255411255414
84.87903225806451,20.07575757575758
71.9758064516129,26.839826839826845
67.54032258064515,26.02813852813853
75.40322580645162,18.181818181818183
87.29838709677419,42.532467532467535
85.68548387096774,47.673160173160184
83.26612903225806,43.614718614718626
81.45161290322581,39.28571428571429
81.85483870967742,53.084415584415595
84.07258064516128,58.76623376623377
78.2258064516129,59.84848484848486
73.58870967741936,62.28354978354979
76.00806451612902,66.61255411255412
78.4274193548387,66.8831168831169
78.2258064516129,64.17748917748919
49.39516129032258,76.35281385281387
50.0,76.35281385281387
51.61290322580645,77.97619047619048
53.2258064516129,78.24675324675326
53.2258064516129,75.81168831168833
53.0241935483871,74.45887445887448
51.008064516129025,73.37662337662339
51.61290322580645,70.67099567099568
53.83064516129032,69.85930735930737
55.24193548387096,73.64718614718616
55.24193548387096,76.08225108225109
56.85483870967742,76.62337662337663
58.266129032258064,76.08225108225109
57.66129032258064,74.45887445887448
59.677419354838705,73.91774891774892
58.46774193548387,72.83549783549785
56.45161290322581,71.21212121212122
56.45161290322581,69.85930735930737
58.064516129032256,69.04761904761905
57.86290322580645,67.6948051948052
53.2258064516129,65.25974025974027
55.846774193548384,62.28354978354979
55.04032258064517,57.68398268398269
55.846774193548384,50.10822510822511
55.04032258064517,48.75541125541126
53.427419354838705,47.132034632034646
56.25,42.80303030303031
54.63709677419355,38.203463203463215
54.83870967741936,29.81601731601732
55.44354838709677,27.92207792207793
56.25,23.322510822510825
55.44354838709677,20.88744588744589
53.2258064516129,18.993506493506498
50.0,12.500000000000004
50.0,11.14718614718615
51.61290322580645,8.982683982683984
53.83064516129032,8.712121212121215
54.83870967741936,11.14718614718615
56.25,13.582251082251084
53.83064516129032,13.582251082251084
51.61290322580645,13.311688311688314
56.45161290322581,16.55844155844156
59.072580645161295,16.55844155844156
58.87096774193549,11.958874458874462
58.87096774193549,10.335497835497836
60.88709677419355,9.253246753246756
61.89516129032258,9.794372294372298
61.29032258064515,15.205627705627709
49.79838709677419,14.664502164502167
46.9758064516129,14.123376623376625
45.16129032258064,12.500000000000004
47.78225806451613,11.14718614718615
48.79032258064517,9.523809523809526
44.95967741935483,8.170995670995673
39.91935483870968,9.253246753246756
42.94354838709677,7.088744588744589
44.55645161290322,8.982683982683984
40.7258064516129,12.500000000000004
45.564516129032256,13.041125541125545
59.27419354838709,8.170995670995673
62.096774193548384,8.441558441558442
63.91129032258064,9.253246753246756
63.10483870967742,13.582251082251084
56.45161290322581,20.34632034632035
50.80645161290323,19.264069264069267
46.77419354838709,18.72294372294373
45.16129032258064,17.099567099567103
45.96774193548387,14.664502164502167
50.0,17.099567099567103
43.75,15.74675324675325
43.75,11.688311688311689
39.71774193548387,10.335497835497836
46.77419354838709,13.852813852813856
53.83064516129032,15.74675324675325
54.63709677419355,16.01731601731602
52.016129032258064,16.01731601731602
51.61290322580645,17.370129870129873
50.0,21.699134199134203
47.58064516129032,21.699134199134203
47.177419354838705,21.428571428571434
52.41935483870968,22.510822510822518
54.233870967741936,23.86363636363637
51.008064516129025,24.945887445887454
53.83064516129032,26.839826839826845
52.016129032258064,30.357142857142865
54.63709677419355,32.792207792207805
52.41935483870968,36.580086580086586
51.41129032258064,37.3917748917749
55.04032258064517,36.580086580086586
57.45967741935483,32.52164502164503
58.46774193548387,30.086580086580096
60.483870967741936,27.380952380952383
59.677419354838705,24.945887445887454
59.072580645161295,20.34632034632035
61.49193548387096,18.45238095238096
62.903225806451616,17.099567099567103
58.064516129032256,23.051948051948056
60.88709677419355,24.13419913419914
62.29838709677419,22.24025974025974
62.29838709677419,18.72294372294373
59.072580645161295,24.40476190476191
57.05645161290323,27.65151515151516
55.846774193548384,26.569264069264076
58.66935483870968,30.898268398268403
61.69354838709677,31.980519480519487
60.685483870967744,33.33333333333334
57.66129032258064,36.85064935064936
59.4758064516129,37.93290043290044
56.85483870967742,41.720779220779235
52.41935483870968,42.80303030303031
52.21774193548387,40.097402597402606
55.04032258064517,39.01515151515153
54.435483870967744,40.90909090909092
52.41935483870968,43.07359307359309
56.25,46.59090909090909
59.072580645161295,46.59090909090909
62.096774193548384,46.32034632034633
57.86290322580645,43.34415584415585
60.483870967741936,42.26190476190477
63.30645161290323,42.532467532467535
